体育台,#genre#
成都经济资讯,http://117.72.68.25:9930/cdtvflv.php?id=cdjjzx
成都都市生活,http://117.72.68.25:9930/cdtvflv.php?id=cddssh
成都影视文艺,http://117.72.68.25:9930/cdtvflv.php?id=cdyswy
成都公共,http://117.72.68.25:9930/cdtvflv.php?id=cdgg
成都少儿,http://117.72.68.25:9930/cdtvflv.php?id=cdse
成都蓉城先锋,http://117.72.68.25:9930/cdtvflv.php?id=cdrcxf
金牛电视台,http://117.72.68.25:9930/cdtvflv.php?id=jntv
温江电视台,http://117.72.68.25:9930/cdtvflv.php?id=wjtv
高新电视台,http://117.72.68.25:9930/cdtvflv.php?id=gxtv
新津电视台,http://117.72.68.25:9930/cdtvflv.php?id=xjtv
大邑综合,http://117.72.68.25:9930/cdtvflv.php?id=dyxwzh
彭州电视台,http://117.72.68.25:9930/cdtvflv.php?id=pztv
蒲江电视台,http://117.72.68.25:9930/cdtvflv.php?id=pjtv
锦江电视台,http://117.72.68.25:9930/cdtvflv.php?id=jjtv
郫都新闻综合,http://117.72.68.25:9930/cdtvflv.php?id=pdxwzh
龙泉综合,http://117.72.68.25:9930/cdtvflv.php?id=lqzh
青羊电视台,http://117.72.68.25:9930/cdtvflv.php?id=qytv
青白江电视台,http://117.72.68.25:9930/cdtvflv.php?id=qbjtv
崇州电视1套,http://117.72.68.25:9930/cdtvflv.php?id=cztv
都江堰电视台,http://117.72.68.25:9930/cdtvflv.php?id=djytv
成华有线,http://117.72.68.25:9930/cdtvflv.php?id=chyx
邛崃电视台,http://117.72.68.25:9930/cdtvflv.php?id=qltv
武侯电视台,http://117.72.68.25:9930/cdtvflv.php?id=whtv
新都电视台,http://117.72.68.25:9930/cdtvflv.php?id=xdzh
简阳新闻综合,http://117.72.68.25:9930/cdtvflv.php?id=jyxwzh
东南卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.34:4056
东南卫视[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.215:4056
东方卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.23:4056
东方卫视[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.111:4056
云南卫视-H264-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.42:4056
五星体育[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.184:4056
北京卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.24:4056
北京卫视DD5.1[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.109:4056
北海新闻综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.154:4056
南宁公共[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.141:4056
南宁影视娱乐[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.140:4056
南宁文旅生活[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.139:4056
南宁新闻综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.241:4056
吉林卫视-H264-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.50:4056
吉林卫视AC3[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.143:4056
和平游戏直播频道[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.201:4056
四川卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.39:4056
四川卫视DD5.1-384K[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.130:4056
天津卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.28:4056
天津卫视[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.113:4056
安徽卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.36:4056
安徽卫视AC3[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.211:4056
容县电视台[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.194:4056
百事通,http://www.dsmcloud.top:8888/udp/239.81.0.178:4056
百事通4k,http://www.dsmcloud.top:8888/udp/239.81.0.01:4056
山东卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.30:4056
山东卫视[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.114:4056
广东卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.21:4056
广东卫视DD5.1[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.104:4056
广告[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.124:4056
广西IPTV[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.203:4056
广西IPTV[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.208:4056
广西卫视AC3-512[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.107:4056
广西影视[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.250:4056
广西新闻[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.248:4056
广西综艺旅游[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.214:4056
广西都市[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.247:4056
防城港新闻综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.151:4056
贵港新闻综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.172:4056
来宾综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.173:4056
柳州新闻综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.175:4056
玉林,http://www.dsmcloud.top:8888/udp/239.81.0.177:4056
桂林新闻综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.174:4056
梧州新闻综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.176:4056
求索|纪录[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.153:4056
江苏卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.26:4056
江苏卫视DD5.1[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.106:4056
江西卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.38:4056
江西卫视AC3[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.204:4056
河北卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.32:4056
河北卫视DD5.1[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.94:4056
河南卫视-H264-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.41:4056
河池新闻综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.168:4056
浙江卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.25:4056
浙江卫视DD5.1[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.108:4056
海南卫视-H264-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.45:4056
深圳卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.27:4056
深圳卫视[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.103:4056
湖北卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.29:4056
湖北卫视[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.112:4056
湖南卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.22:4056
湖南卫视DD5.1[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.110:4056
灵山县电视台[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.189:4056
玉林新闻综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.177:4056
王者游戏直播频道[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.202:4056
甘肃卫视[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.207:4056
百事测试[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.178:4056
百事测试[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.179:4056
百事测试[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.180:4056
百事测试[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.183:4056
百事测试[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.185:4056
百事测试[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.186:4056
百色综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.150:4056
睛彩广场舞[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.193:4056
睛彩竞技（试播）[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.190:4056
睛彩篮球[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.191:4056
睛彩羽毛球[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.192:4056
精彩|影视[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.152:4056
纪实人文-H264-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.70:4056
纪实科教-H264-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.69:4056
芒果TV[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.100:4056
贵州卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.33:4056
贵州卫视[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.95:4056
贺州综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.163:4056
辽宁卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.35:4056
辽宁卫视AC3[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.210:4056
重庆卫视-H264-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.44:4056
金鹰卡通DD5.1[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.148:4056
金鹰纪实[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.91:4056
黑龙江卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.31:4056
黑龙江卫视[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.105:4056
钦州综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.164:4056
河池新闻,http://www.dsmcloud.top:8888/udp/239.81.0.168:4056
贵港,http://www.dsmcloud.top:8888/udp/239.81.0.172:4056
CCTV1综合,http://www.dsmcloud.top:8888/udp/239.81.0.102:4056
CCTV1-HEVC,http://www.dsmcloud.top:8888/udp/239.81.1.2:4056
CCTV2-HEVC,http://www.dsmcloud.top:8888/udp/239.81.1.3:4056
CCTV2财经,http://www.dsmcloud.top:8888/udp/239.81.0.115:4056
CCTV3-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.4:4056
CCTV3综艺AC3[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.231:4056
CCTV4-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.5:4056
CCTV4中文国际DD5.1[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.96:4056
CCTV5+-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.18:4056
CCTV5+[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.101:4056
CCTV5-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.6:4056
CCTV5体育[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.133:4056
CCTV6-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.7:4056
CCTV6电影AC3[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.233:4056
CCTV7-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.8:4056
CCTV7国防军事DD5.1[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.116:4056
CCTV8-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.9:4056
CCTV8电视剧AC3[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.234:4056
CCTV9-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.10:4056
CCTV9纪录DD5.1[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.117:4056
CCTV10-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.11:4056
CCTV10科教DD5.1[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.118:4056
CCTV11-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.12:4056
CCTV11戏曲DD5.1[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.229:4056
CCTV12-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.13:4056
CCTV12社会与法DD5.1[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.119:4056
CCTV13-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.14:4056
CCTV13新闻DD5.1[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.206:4056
CCTV14-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.15:4056
CCTV14少儿DD5.1[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.120:4056
CCTV15-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.16:4056
CCTV15体育AC3[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.232:4056
CCTV15音乐DD5.1[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.230:4056
CCTV16奥林匹克[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.142:4056
CCTV17-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.19:4056
CCTV17农业农村DD5.1[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.228:4056
CETV-1-H264-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.60:4056
CETV-4-AC3[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.188:4056
CETV1[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.92:4056
CHC动作电影[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.239:4056
CHC家庭影院[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.238:4056
CHC高清电影[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.240:4056
东南卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.34:4056
东南卫视[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.215:4056
东方卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.23:4056
东方卫视[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.111:4056
云南卫视-H264-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.42:4056
五星体育[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.184:4056
北京卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.24:4056
北京卫视DD5.1[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.109:4056
北海新闻综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.154:4056
南宁公共[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.141:4056
南宁影视娱乐[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.140:4056
南宁文旅生活[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.139:4056
南宁新闻综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.241:4056
吉林卫视-H264-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.50:4056
吉林卫视AC3[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.143:4056
和平游戏直播频道[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.201:4056
四川卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.39:4056
四川卫视DD5.1-384K[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.130:4056
天津卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.28:4056
天津卫视[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.113:4056
安徽卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.36:4056
安徽卫视AC3[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.211:4056
容县电视台[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.194:4056
百事通,http://www.dsmcloud.top:8888/udp/239.81.0.178:4056
百事通4k,http://www.dsmcloud.top:8888/udp/239.81.0.01:4056
山东卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.30:4056
山东卫视[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.114:4056
广东卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.21:4056
广东卫视DD5.1[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.104:4056
广告[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.124:4056
广西IPTV[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.203:4056
广西IPTV[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.208:4056
广西卫视AC3-512[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.107:4056
广西影视[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.250:4056
广西新闻[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.248:4056
广西综艺旅游[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.214:4056
广西都市[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.247:4056
防城港新闻综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.151:4056
贵港新闻综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.172:4056
来宾综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.173:4056
柳州新闻综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.175:4056
玉林,http://www.dsmcloud.top:8888/udp/239.81.0.177:4056
桂林新闻综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.174:4056
梧州新闻综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.176:4056
求索|纪录[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.153:4056
江苏卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.26:4056
江苏卫视DD5.1[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.106:4056
江西卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.38:4056
江西卫视AC3[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.204:4056
河北卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.32:4056
河北卫视DD5.1[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.94:4056
河南卫视-H264-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.41:4056
河池新闻综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.168:4056
浙江卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.25:4056
浙江卫视DD5.1[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.108:4056
海南卫视-H264-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.45:4056
深圳卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.27:4056
深圳卫视[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.103:4056
湖北卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.29:4056
湖北卫视[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.112:4056
湖南卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.22:4056
湖南卫视DD5.1[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.110:4056
灵山县电视台[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.189:4056
玉林新闻综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.177:4056
王者游戏直播频道[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.202:4056
甘肃卫视[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.207:4056
百事测试[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.178:4056
百事测试[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.179:4056
百事测试[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.180:4056
百事测试[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.183:4056
百事测试[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.185:4056
百事测试[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.186:4056
百色综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.150:4056
睛彩广场舞[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.193:4056
睛彩竞技（试播）[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.190:4056
睛彩篮球[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.191:4056
睛彩羽毛球[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.192:4056
精彩|影视[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.152:4056
纪实人文-H264-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.70:4056
纪实科教-H264-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.69:4056
芒果TV[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.100:4056
贵州卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.33:4056
贵州卫视[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.95:4056
贺州综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.163:4056
辽宁卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.35:4056
辽宁卫视AC3[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.210:4056
重庆卫视-H264-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.44:4056
金鹰卡通DD5.1[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.148:4056
金鹰纪实[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.91:4056
黑龙江卫视-HEVC-AAC[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.1.31:4056
黑龙江卫视[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.105:4056
钦州综合[1920*1080],http://www.dsmcloud.top:8888/udp/239.81.0.164:4056
河池新闻,http://www.dsmcloud.top:8888/udp/239.81.0.168:4056
贵港,http://www.dsmcloud.top:8888/udp/239.81.0.172:4056
来宾,http://www.dsmcloud.top:8888/udp/239.81.0.173:4056
未知,http://www.dsmcloud.top:8888/udp/239.81.0.174:4056
未知1,http://www.dsmcloud.top:8888/udp/239.81.0.175:4056
未知2,http://www.dsmcloud.top:8888/udp/239.81.0.176:4056
CGTN,http://120.77.28.4:8648/mgu.php?id=cgtn
CGTN纪录,http://120.77.28.4:8648/mgu.php?id=cgtnjl
CGTN阿拉伯语,http://120.77.28.4:8648/mgu.php?id=cgtna
CGTN法语,http://120.77.28.4:8648/mgu.php?id=cgtnf
CGTN西班牙语,http://120.77.28.4:8648/mgu.php?id=cgtne
CGTN俄语,http://120.77.28.4:8648/mgu.php?id=cgtnr
法治天地,http://120.77.28.4:8648/mgu.php?id=fztd
欢笑剧场,http://120.77.28.4:8648/mgu.php?id=hxjc
乐游HD,http://120.77.28.4:8648/mgu.php?id=ly
江苏城市,http://120.77.28.4:8648/mgu.php?id=jscs
江苏影视,http://120.77.28.4:8648/mgu.php?id=jsys
江苏综艺,http://120.77.28.4:8648/mgu.php?id=jszy
江苏教育,http://120.77.28.4:8648/mgu.php?id=jsjy
江苏国际,http://120.77.28.4:8648/mgu.php?id=jsgj
连云港新闻综合,http://120.77.28.4:8648/mgu.php?id=lygxwzh
徐州新闻综合,http://120.77.28.4:8648/mgu.php?id=xzxwzh
宿迁新闻综合,http://120.77.28.4:8648/mgu.php?id=sqxwzh
广东影视,http://120.77.28.4:8648/mgu.php?id=gdys
中央新影-老故事,http://120.77.28.4:8648/mgu.php?id=lgs
中央新影-发现之旅,http://120.77.28.4:8648/mgu.php?id=fxzl
中央新影-中学生,http://120.77.28.4:8648/mgu.php?id=zxs
红色轮播台,http://120.77.28.4:8648/mgu.php?id=hslbt
